order_item_id,order_id,product_id,quantity,discount
74150,37078,10,3,20
74151,37079,50,4,20
74152,37080,17,1,20
74153,37080,26,1,10
74154,37081,7,2,0
74155,37081,44,4,15
74156,37081,52,5,5
74157,37082,29,5,20
74158,37082,6,2,10
74159,37083,2,3,10
74160,37083,55,4,20
74161,37083,8,1,15
74162,37084,44,3,20
74163,37085,24,2,20
74164,37086,14,5,15
74165,37087,45,4,20
74166,37087,17,4,5
74167,37087,52,5,0
74168,37088,54,4,20
74169,37088,43,3,5
74170,37089,29,2,10
74171,37089,33,4,15
74172,37090,33,1,0
74173,37090,35,4,15
74174,37090,17,1,15
74175,37091,45,1,0
74176,37092,48,3,15
74177,37093,45,5,0
74178,37094,4,1,5
74179,37094,14,4,15
74180,37095,47,2,5
74181,37095,13,5,20
74182,37095,10,3,5
74183,37096,13,2,5
74184,37097,31,3,5
74185,37098,18,1,0
74186,37098,42,2,20
74187,37099,39,5,0
74188,37100,18,2,5
74189,37100,30,2,10
74190,37100,20,1,20
74191,37101,17,4,0
74192,37102,40,5,5
74193,37102,1,2,15
74194,37102,28,1,15
74195,37103,23,1,20
74196,37103,24,3,10
74197,37103,32,5,15
74198,37104,12,5,5
74199,37105,46,4,10
74200,37105,53,4,5
74201,37106,4,4,20
74202,37107,15,3,10
74203,37107,48,1,5
74204,37108,43,2,10
74205,37108,29,1,15
74206,37109,49,2,5
74207,37109,33,2,10
74208,37110,12,5,0
74209,37110,18,2,0
74210,37110,7,5,10
74211,37111,7,2,20
74212,37111,55,3,20
74213,37111,33,5,5
74214,37112,23,4,20
74215,37112,50,3,20
74216,37113,29,4,10
74217,37113,24,3,20
74218,37113,23,4,20
74219,37114,20,5,10
74220,37114,52,5,10
74221,37114,13,2,15
74222,37115,18,4,15
74223,37116,19,4,20
74224,37116,22,3,15
74225,37117,38,2,10
74226,37118,21,1,5
74227,37118,15,2,20
74228,37119,48,1,0
74229,37119,19,5,15
74230,37120,4,2,10
74231,37120,47,4,20
74232,37120,8,3,15
74233,37121,11,1,0
74234,37121,30,3,15
74235,37121,34,2,0
74236,37122,48,1,10
74237,37122,41,1,0
74238,37122,34,2,10
74239,37123,54,2,15
74240,37123,34,2,0
74241,37123,48,3,20
74242,37124,8,1,0
74243,37125,42,3,5
74244,37126,55,2,20
74245,37126,21,1,0
74246,37127,22,2,15
74247,37127,21,3,5
74248,37127,40,5,10
74249,37128,19,1,20
74250,37128,46,5,5
74251,37129,13,3,20
74252,37129,35,3,20
74253,37130,9,4,10
74254,37130,24,3,0
74255,37131,36,4,15
74256,37131,31,4,5
74257,37132,17,2,0
74258,37133,10,1,20
74259,37134,2,5,15
74260,37134,9,2,20
74261,37135,10,1,15
74262,37135,37,2,10
74263,37136,9,3,20
74264,37137,44,5,15
74265,37137,37,4,20
74266,37138,13,4,20
74267,37138,50,4,10
74268,37139,48,5,20
74269,37140,9,5,0
74270,37141,53,1,20
74271,37141,26,4,20
74272,37142,6,1,15
74273,37143,41,4,5
74274,37143,47,5,20
74275,37143,35,4,10
74276,37144,26,1,15
74277,37144,47,1,10
74278,37144,52,2,0
74279,37145,49,1,5
74280,37145,13,5,5
74281,37145,27,4,10
74282,37146,33,3,15
74283,37146,39,4,0
74284,37147,14,4,0
74285,37148,48,4,10
74286,37148,33,2,5
74287,37148,13,2,10
74288,37149,16,4,5
74289,37150,44,4,10
74290,37150,31,1,20
74291,37151,38,5,15
74292,37151,1,4,10
74293,37152,40,4,5
74294,37152,7,3,15
74295,37153,37,5,10
74296,37153,19,3,15
74297,37153,54,4,15
74298,37154,11,3,5
74299,37155,55,2,20
74300,37156,38,4,10
74301,37157,44,3,0
74302,37158,53,2,20
74303,37158,16,5,15
74304,37159,34,3,20
74305,37160,35,5,10
74306,37160,24,1,20
74307,37160,20,1,0
74308,37161,14,5,20
74309,37162,43,1,0
74310,37163,28,3,20
74311,37163,41,5,20
74312,37164,24,4,10
74313,37164,7,5,5
74314,37164,12,4,20
74315,37165,12,1,0
74316,37165,37,5,15
74317,37165,23,3,15
74318,37166,31,4,5
74319,37166,51,4,10
74320,37167,5,5,5
74321,37168,44,4,15
74322,37168,28,2,10
74323,37169,36,1,5
74324,37169,4,1,5
74325,37170,29,4,0
74326,37170,8,1,20
74327,37170,21,2,5
74328,37171,28,5,15
74329,37172,36,2,10
74330,37172,12,3,10
74331,37172,30,2,5
74332,37173,42,5,20
74333,37174,21,2,5
74334,37175,40,1,10
74335,37176,5,1,0
74336,37176,15,5,10
74337,37177,9,3,15
74338,37177,45,2,15
74339,37177,23,1,10
74340,37178,9,4,20
74341,37178,5,4,10
74342,37178,50,5,15
74343,37179,2,4,15
74344,37179,46,1,10
74345,37179,50,2,0
74346,37180,41,1,10
74347,37181,52,3,10
74348,37182,34,3,0
74349,37183,54,5,10
74350,37183,43,3,20
74351,37184,35,2,10
74352,37185,34,5,15
74353,37186,34,5,10
74354,37187,30,5,20
74355,37188,22,4,20
74356,37189,20,1,0
74357,37190,48,3,0
74358,37190,31,5,10
74359,37190,51,2,10
74360,37191,16,3,5
74361,37192,36,2,0
74362,37193,44,3,15
74363,37194,44,2,15
74364,37195,38,5,5
74365,37195,2,5,20
74366,37195,42,2,0
74367,37196,15,2,15
74368,37197,51,1,15
74369,37198,21,1,20
74370,37199,33,3,0
74371,37200,18,3,15
74372,37200,40,3,20
74373,37200,52,5,5
74374,37201,49,2,15
74375,37202,45,4,20
74376,37202,4,5,15
74377,37202,24,1,10
74378,37203,46,5,5
74379,37204,23,3,5
74380,37204,10,1,5
74381,37205,51,1,0
74382,37205,4,3,15
74383,37205,47,2,5
74384,37206,44,4,15
74385,37207,46,4,15
74386,37208,24,2,5
74387,37208,45,3,15
74388,37208,11,3,5
74389,37209,10,1,0
74390,37210,47,3,0
74391,37211,29,2,15
74392,37212,53,3,10
74393,37212,52,4,0
74394,37213,51,1,0
74395,37213,45,3,0
74396,37213,42,4,20
74397,37214,52,1,5
74398,37215,51,3,10
74399,37216,2,1,15
74400,37216,20,2,20
74401,37217,14,5,0
74402,37218,13,3,15
74403,37218,28,4,0
74404,37219,18,1,20
74405,37220,50,1,20
74406,37220,26,5,20
74407,37221,16,3,10
74408,37221,51,4,5
74409,37221,38,3,15
74410,37222,43,4,5
74411,37223,31,2,20
74412,37223,35,4,0
74413,37223,7,1,5
74414,37224,49,5,10
74415,37224,10,1,10
74416,37224,36,5,10
74417,37225,24,5,10
74418,37225,4,3,20
74419,37226,16,5,10
74420,37227,33,2,10
74421,37227,23,2,0
74422,37228,41,3,5
74423,37229,23,2,10
74424,37229,37,3,0
74425,37229,53,4,0
74426,37230,16,2,20
74427,37230,7,2,5
74428,37230,19,1,0
74429,37231,24,4,15
74430,37231,26,1,5
74431,37231,3,2,20
74432,37232,37,2,20
74433,37232,40,4,5
74434,37232,39,1,20
74435,37233,26,5,10
74436,37233,47,3,15
74437,37233,52,3,15
74438,37234,7,1,0
74439,37234,44,2,5
74440,37234,9,1,5
74441,37235,10,1,20
74442,37235,16,1,10
74443,37236,17,1,15
74444,37236,51,2,10
74445,37237,36,4,20
74446,37237,20,4,10
74447,37238,27,2,20
74448,37238,12,4,15
74449,37239,12,4,15
74450,37240,15,1,15
74451,37240,44,4,20
74452,37240,27,2,0
74453,37241,47,5,10
74454,37241,38,3,0
74455,37241,17,3,10
74456,37242,5,1,15
74457,37242,44,1,0
74458,37243,29,2,10
74459,37243,11,4,0
74460,37244,19,5,15
74461,37244,18,4,0
74462,37244,24,4,5
74463,37245,55,2,0
74464,37245,47,3,0
74465,37246,18,5,15
74466,37246,24,2,20
74467,37246,19,4,20
74468,37247,46,5,0
74469,37248,26,5,10
74470,37248,10,1,10
74471,37249,45,1,10
74472,37249,5,5,0
74473,37250,28,4,5
74474,37251,46,5,10
74475,37251,21,5,15
74476,37251,19,1,0
74477,37252,15,3,20
74478,37252,52,3,20
74479,37253,34,1,15
74480,37253,16,4,0
74481,37253,21,1,0
74482,37254,34,3,5
74483,37254,12,1,15
74484,37254,25,1,5
74485,37255,10,1,10
74486,37256,44,1,20
74487,37257,37,2,10
74488,37258,14,4,10
74489,37258,2,1,5
74490,37259,50,2,5
74491,37259,17,2,0
74492,37259,53,4,0
74493,37260,16,5,5
74494,37260,19,2,20
74495,37261,23,1,10
74496,37261,14,5,5
74497,37262,19,4,10
74498,37262,52,1,10
74499,37262,55,5,5
74500,37263,45,3,20
74501,37263,25,4,20
74502,37263,6,4,20
74503,37264,7,5,0
74504,37264,32,3,5
74505,37265,43,5,20
74506,37265,38,2,5
74507,37265,39,5,10
74508,37266,52,4,20
74509,37267,11,3,15
74510,37268,55,4,10
74511,37268,46,4,0
74512,37269,52,5,20
74513,37269,50,1,10
74514,37270,25,1,15
74515,37271,37,1,20
74516,37271,27,3,10
74517,37271,33,5,15
74518,37272,22,2,10
74519,37272,38,2,20
74520,37272,18,1,20
74521,37273,28,3,10
74522,37273,20,1,15
74523,37274,6,3,15
74524,37274,35,1,0
74525,37274,29,2,15
74526,37275,10,5,20
74527,37275,49,3,20
74528,37275,42,2,15
74529,37276,47,1,0
74530,37276,10,4,0
74531,37277,55,5,20
74532,37277,7,5,10
74533,37278,55,1,5
74534,37278,19,3,0
74535,37279,15,2,15
74536,37279,6,2,0
74537,37279,35,2,15
74538,37280,6,2,15
74539,37281,49,4,5
74540,37281,52,3,5
74541,37281,15,1,20
74542,37282,21,4,5
74543,37282,27,1,15
74544,37283,10,1,15
74545,37283,35,1,15
74546,37284,28,4,10
74547,37284,41,2,15
74548,37285,51,5,5
74549,37285,15,4,15
74550,37286,34,3,0
74551,37286,8,4,15
74552,37287,36,4,0
74553,37288,37,2,5
74554,37288,50,1,10
74555,37289,53,1,5
74556,37289,6,5,10
74557,37290,44,4,0
74558,37290,43,4,15
74559,37291,45,2,0
74560,37292,9,5,20
74561,37292,54,4,5
74562,37293,26,1,5
74563,37294,27,2,10
74564,37294,45,5,20
74565,37295,48,3,15
74566,37295,16,5,15
74567,37295,3,2,10
74568,37296,23,4,5
74569,37296,45,2,20
74570,37297,19,5,10
74571,37298,21,1,10
74572,37298,32,5,15
74573,37298,41,3,10
74574,37299,24,2,0
74575,37299,37,3,10
74576,37299,42,5,0
74577,37300,29,3,15
74578,37300,28,3,5
74579,37301,31,2,5
74580,37302,32,4,15
74581,37303,51,2,5
74582,37304,3,4,15
74583,37304,26,4,10
74584,37305,32,4,15
74585,37306,3,4,5
74586,37306,15,5,20
74587,37307,6,2,15
74588,37307,3,3,0
74589,37307,39,5,20
74590,37308,19,4,0
74591,37309,33,5,15
74592,37310,43,2,20
74593,37311,48,1,15
74594,37312,10,3,15
74595,37313,14,4,20
74596,37313,32,2,15
74597,37314,54,5,10
74598,37315,2,4,20
74599,37316,29,2,0
74600,37316,36,3,0
74601,37316,31,4,20
74602,37317,55,1,10
74603,37318,49,1,20
74604,37319,38,1,10
74605,37319,30,4,15
74606,37319,28,1,0
74607,37320,53,4,0
74608,37320,34,4,0
74609,37320,23,1,10
74610,37321,22,1,5
74611,37321,42,4,15
74612,37322,28,3,15
74613,37322,3,2,0
74614,37323,15,4,15
74615,37323,27,2,0
74616,37324,34,1,5
74617,37324,14,3,0
74618,37325,54,1,15
74619,37326,49,3,0
74620,37327,20,4,15
74621,37328,17,5,5
74622,37328,15,2,10
74623,37328,7,4,5
74624,37329,25,3,5
74625,37329,3,2,10
74626,37330,43,5,20
74627,37330,37,4,15
74628,37330,49,1,5
74629,37331,8,1,15
74630,37331,5,3,10
74631,37331,20,4,15
74632,37332,49,5,20
74633,37332,43,1,0
74634,37333,10,2,15
74635,37333,3,4,0
74636,37334,44,2,15
74637,37334,13,3,15
74638,37335,18,3,15
74639,37335,2,1,0
74640,37336,28,5,0
74641,37336,34,3,0
74642,37337,50,2,20
74643,37337,14,4,5
74644,37338,6,5,5
74645,37338,43,1,0
74646,37338,25,2,0
74647,37339,18,2,0
74648,37340,49,4,0
74649,37340,17,4,20
74650,37340,19,4,15
74651,37341,49,1,20
74652,37341,44,1,5
74653,37341,54,4,20
74654,37342,21,5,5
74655,37342,49,1,10
74656,37342,20,1,20
74657,37343,39,1,20
74658,37343,54,2,20
74659,37343,22,1,5
74660,37344,8,2,10
74661,37344,40,3,20
74662,37345,41,5,15
74663,37345,24,4,5
74664,37345,35,5,15
74665,37346,50,3,20
74666,37347,20,1,5
74667,37348,14,1,20
74668,37348,10,3,10
74669,37348,17,5,15
74670,37349,37,1,15
74671,37349,4,3,5
74672,37349,40,1,10
74673,37350,1,1,10
74674,37350,24,5,20
74675,37351,24,2,0
74676,37351,51,2,0
74677,37351,45,3,10
74678,37352,38,3,10
74679,37352,43,1,15
74680,37353,43,2,20
74681,37353,21,3,20
74682,37354,1,1,15
74683,37354,52,2,10
74684,37354,25,4,20
74685,37355,18,4,0
74686,37355,53,2,20
74687,37356,53,3,10
74688,37356,47,5,5
74689,37356,29,4,0
74690,37357,51,5,20
74691,37357,49,4,0
74692,37357,24,2,10
74693,37358,26,5,0
74694,37358,53,4,0
74695,37359,14,5,20
74696,37359,21,2,15
74697,37360,22,2,15
74698,37360,40,4,0
74699,37361,4,3,15
74700,37361,23,1,0
74701,37362,11,5,0
74702,37362,21,4,5
74703,37362,32,2,0
74704,37363,2,4,20
74705,37363,24,3,15
74706,37364,42,3,10
74707,37365,38,2,10
74708,37365,35,2,10
74709,37365,11,1,10
74710,37366,31,3,5
74711,37366,49,1,0
74712,37366,50,4,10
74713,37367,8,5,10
74714,37367,24,5,5
74715,37367,6,3,15
74716,37368,36,5,5
74717,37369,51,2,10
74718,37369,23,5,5
74719,37369,6,3,10
74720,37370,33,4,0
74721,37371,12,5,0
74722,37371,21,4,0
74723,37371,40,3,15
74724,37372,2,1,20
74725,37372,41,5,15
74726,37372,3,5,5
74727,37373,2,3,20
74728,37373,54,5,10
74729,37373,31,4,0
74730,37374,24,1,0
74731,37375,2,1,5
74732,37375,51,3,10
74733,37375,20,3,0
74734,37376,54,1,20
74735,37377,7,3,20
74736,37377,3,4,20
74737,37378,38,1,5
74738,37379,24,3,10
74739,37380,21,2,10
74740,37380,17,3,10
74741,37381,2,4,0
74742,37382,5,2,10
74743,37382,33,1,10
74744,37383,45,4,0
74745,37384,42,5,15
74746,37385,24,3,15
74747,37385,36,1,10
74748,37385,29,1,15
74749,37386,39,3,5
74750,37386,31,3,0
74751,37387,9,3,10
74752,37387,33,5,10
74753,37387,36,3,10
74754,37388,34,1,10
74755,37388,18,1,0
74756,37388,40,5,15
74757,37389,7,3,20
74758,37389,23,3,5
74759,37389,25,3,20
74760,37390,40,3,15
74761,37391,12,3,15
74762,37391,2,3,5
74763,37391,20,3,15
74764,37392,39,3,0
74765,37392,18,5,0
74766,37393,4,1,0
74767,37393,49,5,10
74768,37393,34,5,5
74769,37394,39,4,20
74770,37394,3,5,0
74771,37395,22,3,0
74772,37395,9,2,0
74773,37396,45,4,20
74774,37396,35,5,20
74775,37397,32,5,20
74776,37397,51,1,10
74777,37397,47,4,15
74778,37398,4,1,10
74779,37398,7,2,5
74780,37398,22,4,0
74781,37399,8,5,15
74782,37400,39,4,20
74783,37400,32,3,0
74784,37401,12,5,5
74785,37402,7,3,10
74786,37403,8,2,5
74787,37403,44,4,5
74788,37403,17,2,20
74789,37404,14,5,20
74790,37404,49,3,15
74791,37405,12,4,10
74792,37405,23,2,20
74793,37405,13,2,15
74794,37406,13,2,5
74795,37407,18,2,0
74796,37408,13,5,15
74797,37408,53,4,10
74798,37408,10,4,5
74799,37409,26,4,20
74800,37410,20,2,0
74801,37411,11,3,0
74802,37412,49,4,0
74803,37412,13,4,20
74804,37412,31,4,10
74805,37413,31,1,20
74806,37414,47,4,10
74807,37414,2,1,10
74808,37414,27,3,15
74809,37415,49,4,15
74810,37415,47,4,0
74811,37416,14,3,15
74812,37416,21,5,15
74813,37417,35,2,0
74814,37417,24,4,10
74815,37417,4,2,5
74816,37418,50,1,20
74817,37418,47,1,5
74818,37419,45,2,0
74819,37419,42,5,20
74820,37420,51,4,10
74821,37421,46,2,0
74822,37421,13,3,0
74823,37421,14,5,5
74824,37422,10,5,10
74825,37422,19,2,0
74826,37422,7,2,10
74827,37423,5,5,20
74828,37424,38,3,15
74829,37424,9,1,0
74830,37425,42,1,0
74831,37425,7,1,15
74832,37426,38,3,10
74833,37427,5,2,0
74834,37427,50,1,5
74835,37428,43,2,5
74836,37428,19,5,20
74837,37428,21,3,10
74838,37429,30,3,15
74839,37429,6,5,20
74840,37429,17,3,5
74841,37430,18,4,5
74842,37431,38,2,15
74843,37431,17,1,20
74844,37431,5,1,0
74845,37432,36,5,20
74846,37433,38,5,15
74847,37433,34,3,15
74848,37434,7,1,15
74849,37434,33,5,15
74850,37435,42,3,20
74851,37436,26,5,5
74852,37436,4,2,10
74853,37437,45,2,10
74854,37438,54,1,10
74855,37438,5,4,0
74856,37438,53,5,0
74857,37439,32,3,20
74858,37439,13,5,15
74859,37439,53,1,15
74860,37440,23,4,20
74861,37440,1,5,10
74862,37440,42,3,15
74863,37441,20,5,0
74864,37442,7,2,20
74865,37442,28,4,20
74866,37443,45,4,0
74867,37443,23,4,15
74868,37444,11,4,20
74869,37444,33,5,10
74870,37444,55,2,10
74871,37445,53,1,10
74872,37445,35,4,10
74873,37446,39,4,0
74874,37447,14,2,10
74875,37447,41,1,10
74876,37447,16,3,10
74877,37448,1,2,0
74878,37448,16,1,5
74879,37449,35,1,5
74880,37450,50,2,0
74881,37451,38,2,15
74882,37451,29,2,10
74883,37452,29,2,15
74884,37452,39,4,5
74885,37452,35,3,15
74886,37453,1,1,15
74887,37454,50,4,0
74888,37454,21,2,0
74889,37454,7,1,20
74890,37455,33,2,20
74891,37456,14,2,5
74892,37456,47,1,10
74893,37457,17,2,20
74894,37457,7,2,10
74895,37457,54,3,10
74896,37458,24,4,20
74897,37459,32,3,15
74898,37459,18,3,0
74899,37459,17,5,0
74900,37460,18,4,10
74901,37460,27,5,15
74902,37461,17,1,20
74903,37461,36,1,0
74904,37462,52,4,10
74905,37463,2,2,20
74906,37464,4,1,0
74907,37464,38,1,15
74908,37464,13,1,10
74909,37465,23,2,15
74910,37465,19,3,0
74911,37465,39,1,20
74912,37466,2,5,5
74913,37466,16,2,10
74914,37467,5,4,0
74915,37467,44,5,10
74916,37467,37,2,5
74917,37468,49,5,15
74918,37468,5,3,0
74919,37468,36,5,10
74920,37469,23,3,20
74921,37469,48,2,20
74922,37470,27,2,0
74923,37470,26,4,15
74924,37470,28,2,20
74925,37471,28,5,20
74926,37471,33,3,15
74927,37472,37,1,0
74928,37472,33,2,0
74929,37472,32,5,15
74930,37473,28,3,10
74931,37474,3,2,10
74932,37475,50,4,15
74933,37475,25,1,20
74934,37475,15,5,0
74935,37476,3,3,15
74936,37476,38,5,5
74937,37476,16,4,15
74938,37477,38,4,10
74939,37477,31,5,15
74940,37477,24,2,10
74941,37478,21,5,20
74942,37479,54,3,20
74943,37479,26,3,0
74944,37480,4,4,10
74945,37481,15,5,20
74946,37482,23,2,15
74947,37482,53,1,10
74948,37483,45,1,10
74949,37483,48,4,10
74950,37483,52,1,5
74951,37484,52,5,5
74952,37484,44,2,15
74953,37484,26,1,10
74954,37485,22,2,20
74955,37485,40,3,0
74956,37485,2,3,5
74957,37486,18,3,5
74958,37486,8,1,0
74959,37486,32,1,0
74960,37487,30,5,5
74961,37487,37,1,10
74962,37487,19,5,5
74963,37488,15,2,10
74964,37488,6,4,10
74965,37488,43,2,5
74966,37489,46,4,15
74967,37489,15,1,0
74968,37490,36,4,15
74969,37491,53,2,20
74970,37491,4,4,5
74971,37492,47,4,20
74972,37492,49,1,10
74973,37492,11,1,0
74974,37493,5,3,15
74975,37493,28,2,0
74976,37493,24,5,0
74977,37494,23,4,20
74978,37494,50,3,15
74979,37495,7,3,10
74980,37495,24,1,10
74981,37496,30,2,5
74982,37496,36,1,5
74983,37497,54,2,20
74984,37497,39,5,20
74985,37497,1,5,20
74986,37498,11,1,15
74987,37499,27,5,10
74988,37500,50,5,5
74989,37500,13,4,20
74990,37500,11,4,20
74991,37501,32,2,5
74992,37501,28,3,15
74993,37502,27,2,0
74994,37502,21,1,15
74995,37503,4,4,5
74996,37503,23,4,10
74997,37504,24,1,5
74998,37505,50,3,5
74999,37506,45,4,15
75000,37506,53,5,5
75001,37507,40,5,0
75002,37507,25,1,0
75003,37507,20,4,5
75004,37508,21,4,0
75005,37509,39,5,0
75006,37510,47,2,20
75007,37510,42,5,10
75008,37511,26,4,20
75009,37512,35,3,15
75010,37512,54,2,0
75011,37512,33,3,0
75012,37513,3,5,20
75013,37513,46,4,15
75014,37514,10,2,5
75015,37514,31,3,20
75016,37515,13,4,10
75017,37515,34,3,5
75018,37515,28,3,5
75019,37516,19,2,15
75020,37516,10,1,5
75021,37517,32,2,0
75022,37517,4,3,5
75023,37517,8,2,10
75024,37518,48,3,0
75025,37519,12,4,5
75026,37519,41,3,0
75027,37519,52,5,0
75028,37520,37,5,15
75029,37521,52,2,15
75030,37521,9,3,5
75031,37521,37,2,10
75032,37522,11,1,20
75033,37523,33,2,20
75034,37524,52,1,5
75035,37524,9,1,5
75036,37525,52,3,15
75037,37526,53,2,15
75038,37526,21,3,10
75039,37526,46,3,15
75040,37527,15,5,0
75041,37527,22,4,5
75042,37528,21,4,5
75043,37529,22,2,15
75044,37530,28,3,10
75045,37531,26,5,10
75046,37531,53,3,20
75047,37532,42,3,20
75048,37533,11,1,5
75049,37534,11,4,15
75050,37534,7,3,10
75051,37535,37,3,5
75052,37535,4,2,15
75053,37535,42,4,10
75054,37536,43,3,20
75055,37536,33,5,5
75056,37536,11,5,15
75057,37537,49,2,10
75058,37537,19,3,15
75059,37538,37,5,20
75060,37538,23,2,0
75061,37539,25,5,0
75062,37539,51,5,15
75063,37540,43,2,0
75064,37540,20,4,15
75065,37541,7,3,5
75066,37541,31,1,15
75067,37541,53,5,5
75068,37542,21,4,5
75069,37543,50,3,0
75070,37543,16,4,15
75071,37544,38,2,5
75072,37544,11,3,15
75073,37544,45,5,0
75074,37545,26,3,5
75075,37545,54,2,20
75076,37545,47,4,10
75077,37546,55,1,10
75078,37546,17,5,10
75079,37547,54,1,15
75080,37548,45,5,5
75081,37548,21,2,10
75082,37548,40,5,20
75083,37549,13,5,15
75084,37549,21,2,10
75085,37550,11,4,15
75086,37550,52,3,20
75087,37551,16,5,20
75088,37552,41,2,15
75089,37553,25,4,15
75090,37553,24,3,15
75091,37553,23,1,5
75092,37554,35,2,20
75093,37554,5,2,20
75094,37555,27,3,10
75095,37556,32,2,10
75096,37556,39,1,5
75097,37557,13,5,15
75098,37558,17,2,15
75099,37558,30,3,0
75100,37559,35,4,0
75101,37559,31,4,20
75102,37560,40,3,0
75103,37561,24,4,20
75104,37561,36,5,10
75105,37561,17,3,0
75106,37562,34,4,0
75107,37562,3,4,20
75108,37563,28,2,20
75109,37563,14,3,0
75110,37564,19,4,0
75111,37565,33,3,20
75112,37565,23,2,15
75113,37566,7,2,20
75114,37566,45,2,0
75115,37567,30,1,5
75116,37567,25,4,0
75117,37568,42,1,0
75118,37568,47,1,20
75119,37568,10,5,10
75120,37569,37,2,15
75121,37569,21,2,0
75122,37569,36,4,15
75123,37570,47,4,20
75124,37571,21,4,15
75125,37571,36,1,20
75126,37571,52,5,20
75127,37572,21,2,0
75128,37572,2,5,5
75129,37572,31,2,15
75130,37573,5,5,20
75131,37573,51,1,20
75132,37573,54,3,0
75133,37574,50,1,10
75134,37574,31,4,0
75135,37575,22,3,0
75136,37576,29,2,0
75137,37576,52,3,0
75138,37576,35,1,5
75139,37577,41,1,10
75140,37577,39,4,20
75141,37578,14,4,0
75142,37578,28,1,0
75143,37578,13,3,5
75144,37579,43,2,20
75145,37579,32,2,15
75146,37579,46,1,15
75147,37580,7,1,5
75148,37580,53,5,5
75149,37580,6,4,10
75150,37581,10,4,15
75151,37582,22,1,10
75152,37583,29,3,20
75153,37583,12,4,10
75154,37583,10,4,15
75155,37584,14,2,0
75156,37584,44,4,0
75157,37585,31,5,15
75158,37585,3,4,0
75159,37585,16,1,10
75160,37586,21,4,20
75161,37587,51,2,20
75162,37587,21,2,0
75163,37588,1,4,10
75164,37589,30,2,15
75165,37590,35,4,20
75166,37590,26,2,15
75167,37591,19,2,15
75168,37591,4,1,15
75169,37592,46,1,10
75170,37592,49,3,0
75171,37592,42,4,20
75172,37593,39,1,20
75173,37594,33,3,20
75174,37595,44,2,20
75175,37595,28,3,20
75176,37596,28,5,10
75177,37596,14,4,0
75178,37596,13,2,15
75179,37597,16,3,5
75180,37598,39,3,15
75181,37598,7,2,5
75182,37599,20,1,10
75183,37599,49,5,10
75184,37600,34,2,0
75185,37601,42,1,5
75186,37602,43,3,10
75187,37603,46,4,15
75188,37603,44,2,0
75189,37603,43,4,20
75190,37604,16,5,5
75191,37605,49,4,5
75192,37605,44,4,10
75193,37605,47,4,20
75194,37606,23,2,0
75195,37606,20,4,5
75196,37607,51,5,10
75197,37608,53,4,5
75198,37609,30,4,5
75199,37609,39,1,0
75200,37609,9,3,15
75201,37610,13,2,0
75202,37610,3,3,0
75203,37611,19,2,0
75204,37611,2,3,15
75205,37612,30,5,10
75206,37612,50,3,10
75207,37613,39,1,10
75208,37614,6,4,15
75209,37615,38,3,15
75210,37616,11,5,10
75211,37616,1,3,0
75212,37617,29,4,10
75213,37617,55,1,0
75214,37618,43,4,15
75215,37618,21,1,15
75216,37619,48,5,0
75217,37619,20,2,5
75218,37619,41,1,10
75219,37620,43,2,20
75220,37620,42,5,15
75221,37620,31,3,15
75222,37621,49,1,5
75223,37622,44,3,0
75224,37622,26,2,0
75225,37623,16,3,15
75226,37623,26,2,10
75227,37624,12,4,5
75228,37624,38,1,5
75229,37624,27,4,5
75230,37625,23,4,0
75231,37625,39,1,5
75232,37626,43,5,0
75233,37626,13,2,5
75234,37626,48,2,15
75235,37627,3,5,10
75236,37627,10,3,10
75237,37627,49,4,10
75238,37628,20,4,10
75239,37628,12,3,0
75240,37629,17,1,20
75241,37630,39,1,20
75242,37630,4,5,15
75243,37631,25,3,10
75244,37631,12,2,10
75245,37631,9,3,20
75246,37632,3,1,20
75247,37632,21,2,0
75248,37633,17,3,5
75249,37633,3,2,15
75250,37634,6,1,10
75251,37634,48,4,5
75252,37634,55,3,20
75253,37635,19,1,0
75254,37635,51,3,20
75255,37635,12,2,5
75256,37636,27,4,0
75257,37636,32,3,20
75258,37636,2,4,5
75259,37637,51,4,15
75260,37638,29,1,15
75261,37638,45,2,20
75262,37639,5,5,5
75263,37639,29,3,0
75264,37640,8,2,20
75265,37640,33,1,15
75266,37640,52,2,0
75267,37641,43,1,10
75268,37641,29,5,10
75269,37642,24,1,20
75270,37642,49,5,5
75271,37642,3,1,20
75272,37643,31,2,5
75273,37643,27,4,10
75274,37643,1,1,20
75275,37644,32,5,15
75276,37644,31,4,0
75277,37644,6,5,15
75278,37645,21,2,15
75279,37645,5,3,20
75280,37646,27,5,15
75281,37646,31,2,0
75282,37647,42,5,20
75283,37648,45,3,20
75284,37648,42,3,10
75285,37649,46,3,0
75286,37649,34,4,10
75287,37650,50,4,15
75288,37650,17,1,0
75289,37650,51,5,20
75290,37651,31,2,20
75291,37651,13,3,20
75292,37651,50,4,0
75293,37652,28,2,15
75294,37652,29,1,15
75295,37652,40,2,0
75296,37653,50,3,5
75297,37653,18,1,0
75298,37653,27,1,0
75299,37654,48,5,20
75300,37654,37,2,10
75301,37655,39,1,20
75302,37655,3,2,0
75303,37655,13,5,15
75304,37656,38,5,5
75305,37656,7,1,15
75306,37656,33,5,5
75307,37657,14,5,0
75308,37658,14,2,5
75309,37658,34,3,5
75310,37659,38,2,5
75311,37659,51,5,10
75312,37660,34,2,20
75313,37661,29,1,10
