payment_id,order_id,payment_method,payment_status
43090,43090,Credit Card,Paid
43091,43091,Net Banking,Paid
43092,43092,Debit Card,Paid
43093,43093,Wallet,Paid
43094,43094,UPI,Paid
43095,43095,Cash,Pending
43096,43096,Net Banking,Paid
43097,43097,Wallet,Paid
43098,43098,Cash,Paid
43099,43099,Cash,Paid
43100,43100,Cash,Paid
43101,43101,UPI,Paid
43102,43102,Cash,Paid
43103,43103,Credit Card,Paid
43104,43104,UPI,Paid
43105,43105,Cash,Paid
43106,43106,Net Banking,Paid
43107,43107,Credit Card,Paid
43108,43108,Cash,Paid
43109,43109,Debit Card,Paid
43110,43110,UPI,Paid
43111,43111,Debit Card,Paid
43112,43112,Debit Card,Paid
43113,43113,Net Banking,Paid
43114,43114,Cash,Paid
43115,43115,Wallet,Paid
43116,43116,Wallet,Paid
43117,43117,Debit Card,Paid
43118,43118,UPI,Paid
43119,43119,UPI,Paid
43120,43120,Credit Card,Paid
43121,43121,Net Banking,Paid
43122,43122,Net Banking,Paid
43123,43123,Cash,Paid
43124,43124,Net Banking,Paid
43125,43125,Wallet,Paid
43126,43126,Cash,Paid
43127,43127,Net Banking,Paid
43128,43128,UPI,Paid
43129,43129,Net Banking,Paid
43130,43130,Cash,Paid
43131,43131,Net Banking,Paid
43132,43132,Debit Card,Paid
43133,43133,UPI,Paid
43134,43134,Net Banking,Paid
43135,43135,Cash,Paid
43136,43136,Wallet,Paid
43137,43137,Net Banking,Pending
43138,43138,Cash,Paid
43139,43139,UPI,Paid
43140,43140,Debit Card,Paid
43141,43141,Debit Card,Paid
43142,43142,UPI,Paid
43143,43143,Wallet,Paid
43144,43144,Credit Card,Paid
43145,43145,Net Banking,Paid
43146,43146,Debit Card,Paid
43147,43147,Cash,Paid
43148,43148,Debit Card,Paid
43149,43149,Credit Card,Paid
43150,43150,UPI,Paid
43151,43151,Net Banking,Paid
43152,43152,Net Banking,Paid
43153,43153,Debit Card,Paid
43154,43154,Cash,Paid
43155,43155,Credit Card,Paid
43156,43156,Cash,Paid
43157,43157,Credit Card,Paid
43158,43158,Cash,Paid
43159,43159,Debit Card,Paid
43160,43160,Debit Card,Paid
43161,43161,Debit Card,Paid
43162,43162,Wallet,Paid
43163,43163,Net Banking,Paid
43164,43164,Wallet,Paid
43165,43165,Debit Card,Paid
43166,43166,Cash,Paid
43167,43167,Cash,Paid
43168,43168,Cash,Paid
43169,43169,Net Banking,Paid
43170,43170,Wallet,Paid
43171,43171,Net Banking,Pending
43172,43172,Net Banking,Paid
43173,43173,Net Banking,Paid
43174,43174,Cash,Paid
43175,43175,Debit Card,Paid
43176,43176,Debit Card,Paid
43177,43177,Wallet,Paid
43178,43178,Net Banking,Paid
43179,43179,Cash,Paid
43180,43180,Net Banking,Paid
43181,43181,UPI,Paid
43182,43182,Credit Card,Paid
43183,43183,Debit Card,Paid
43184,43184,UPI,Paid
43185,43185,Wallet,Paid
43186,43186,UPI,Paid
43187,43187,Wallet,Paid
43188,43188,Credit Card,Paid
43189,43189,Net Banking,Paid
43190,43190,Credit Card,Pending
43191,43191,UPI,Paid
43192,43192,Cash,Paid
43193,43193,Net Banking,Paid
43194,43194,Credit Card,Paid
43195,43195,Credit Card,Paid
43196,43196,Wallet,Paid
43197,43197,Cash,Paid
43198,43198,Net Banking,Paid
43199,43199,Cash,Pending
43200,43200,UPI,Paid
43201,43201,Credit Card,Paid
43202,43202,Wallet,Paid
43203,43203,Cash,Paid
43204,43204,Debit Card,Paid
43205,43205,Wallet,Pending
43206,43206,UPI,Paid
43207,43207,Net Banking,Paid
43208,43208,Debit Card,Paid
43209,43209,Net Banking,Paid
43210,43210,Credit Card,Paid
43211,43211,Credit Card,Pending
43212,43212,Net Banking,Paid
43213,43213,Wallet,Paid
43214,43214,Debit Card,Paid
43215,43215,Wallet,Paid
43216,43216,Wallet,Paid
43217,43217,Net Banking,Paid
43218,43218,Cash,Paid
43219,43219,Cash,Paid
43220,43220,Net Banking,Pending
43221,43221,UPI,Paid
43222,43222,Cash,Paid
43223,43223,Debit Card,Paid
43224,43224,Debit Card,Paid
43225,43225,Wallet,Paid
43226,43226,UPI,Paid
43227,43227,Wallet,Paid
43228,43228,Net Banking,Paid
43229,43229,Wallet,Paid
43230,43230,Wallet,Paid
43231,43231,Credit Card,Paid
43232,43232,Net Banking,Paid
43233,43233,UPI,Paid
43234,43234,Debit Card,Paid
43235,43235,Wallet,Paid
43236,43236,Net Banking,Paid
43237,43237,Wallet,Pending
43238,43238,Net Banking,Paid
43239,43239,UPI,Paid
43240,43240,Net Banking,Pending
43241,43241,Debit Card,Paid
43242,43242,Debit Card,Paid
43243,43243,Debit Card,Paid
43244,43244,Credit Card,Paid
43245,43245,Wallet,Paid
43246,43246,Net Banking,Paid
43247,43247,Debit Card,Paid
43248,43248,Debit Card,Paid
43249,43249,Debit Card,Paid
43250,43250,Debit Card,Paid
43251,43251,Wallet,Paid
43252,43252,Debit Card,Paid
43253,43253,Wallet,Paid
43254,43254,Cash,Paid
43255,43255,Credit Card,Paid
43256,43256,Cash,Paid
43257,43257,Cash,Pending
43258,43258,UPI,Paid
43259,43259,Wallet,Paid
43260,43260,UPI,Paid
43261,43261,Debit Card,Paid
43262,43262,Cash,Paid
43263,43263,Net Banking,Paid
43264,43264,Net Banking,Pending
43265,43265,Net Banking,Paid
43266,43266,Credit Card,Paid
43267,43267,UPI,Paid
43268,43268,Debit Card,Paid
43269,43269,Debit Card,Paid
43270,43270,Net Banking,Paid
43271,43271,Debit Card,Pending
43272,43272,UPI,Paid
43273,43273,Cash,Paid
43274,43274,Net Banking,Paid
43275,43275,Debit Card,Paid
43276,43276,Net Banking,Paid
43277,43277,UPI,Paid
43278,43278,Net Banking,Paid
43279,43279,Debit Card,Paid
43280,43280,Debit Card,Paid
43281,43281,Debit Card,Paid
43282,43282,Net Banking,Paid
43283,43283,Cash,Paid
43284,43284,Debit Card,Paid
43285,43285,Wallet,Paid
43286,43286,Wallet,Paid
43287,43287,UPI,Paid
43288,43288,Credit Card,Paid
43289,43289,Net Banking,Pending
43290,43290,Net Banking,Paid
43291,43291,Credit Card,Paid
43292,43292,UPI,Paid
43293,43293,Debit Card,Paid
43294,43294,Debit Card,Paid
43295,43295,Cash,Paid
43296,43296,UPI,Paid
43297,43297,Debit Card,Paid
43298,43298,Credit Card,Paid
43299,43299,Debit Card,Paid
43300,43300,Cash,Paid
43301,43301,Credit Card,Paid
43302,43302,UPI,Paid
43303,43303,Net Banking,Paid
43304,43304,UPI,Pending
43305,43305,UPI,Paid
43306,43306,Wallet,Paid
43307,43307,UPI,Paid
43308,43308,Wallet,Paid
43309,43309,UPI,Pending
43310,43310,Credit Card,Paid
43311,43311,Debit Card,Paid
43312,43312,Credit Card,Paid
43313,43313,Debit Card,Paid
43314,43314,UPI,Paid
43315,43315,Net Banking,Paid
43316,43316,Credit Card,Paid
43317,43317,UPI,Paid
43318,43318,Cash,Paid
43319,43319,Debit Card,Paid
43320,43320,Debit Card,Paid
43321,43321,UPI,Paid
43322,43322,Wallet,Paid
43323,43323,Wallet,Pending
43324,43324,Wallet,Paid
43325,43325,Wallet,Paid
43326,43326,Debit Card,Paid
43327,43327,Wallet,Paid
43328,43328,Credit Card,Paid
43329,43329,Credit Card,Paid
43330,43330,Credit Card,Paid
43331,43331,UPI,Paid
43332,43332,UPI,Paid
43333,43333,Credit Card,Paid
43334,43334,Debit Card,Paid
43335,43335,UPI,Paid
43336,43336,Credit Card,Paid
43337,43337,Net Banking,Paid
43338,43338,Wallet,Paid
43339,43339,Wallet,Pending
43340,43340,Net Banking,Paid
43341,43341,UPI,Paid
43342,43342,Wallet,Paid
43343,43343,UPI,Paid
43344,43344,Debit Card,Paid
43345,43345,Net Banking,Paid
43346,43346,UPI,Paid
43347,43347,Net Banking,Paid
43348,43348,Credit Card,Paid
43349,43349,Net Banking,Paid
43350,43350,Debit Card,Paid
43351,43351,UPI,Paid
43352,43352,Net Banking,Paid
43353,43353,Cash,Paid
43354,43354,Debit Card,Paid
43355,43355,Cash,Paid
43356,43356,Debit Card,Paid
43357,43357,Cash,Paid
43358,43358,Debit Card,Paid
43359,43359,Net Banking,Paid
43360,43360,UPI,Paid
43361,43361,Wallet,Paid
43362,43362,Credit Card,Paid
43363,43363,Cash,Paid
43364,43364,Net Banking,Paid
43365,43365,Credit Card,Paid
43366,43366,Cash,Paid
43367,43367,Wallet,Paid
43368,43368,UPI,Paid
43369,43369,Cash,Paid
43370,43370,Net Banking,Paid
43371,43371,Cash,Paid
43372,43372,Debit Card,Paid
43373,43373,Credit Card,Paid
43374,43374,Debit Card,Paid
43375,43375,UPI,Paid
43376,43376,Credit Card,Paid
43377,43377,Wallet,Paid
43378,43378,UPI,Paid
43379,43379,UPI,Paid
43380,43380,UPI,Paid
43381,43381,Net Banking,Paid
43382,43382,Debit Card,Paid
43383,43383,Net Banking,Paid
43384,43384,Net Banking,Paid
43385,43385,Cash,Pending
43386,43386,Wallet,Paid
43387,43387,Cash,Paid
43388,43388,Cash,Paid
43389,43389,Cash,Paid
43390,43390,UPI,Paid
43391,43391,Wallet,Paid
43392,43392,Credit Card,Paid
43393,43393,UPI,Paid
43394,43394,Credit Card,Paid
43395,43395,UPI,Paid
43396,43396,Credit Card,Paid
43397,43397,Net Banking,Paid
43398,43398,Wallet,Paid
43399,43399,Debit Card,Paid
43400,43400,Credit Card,Paid
43401,43401,Net Banking,Paid
43402,43402,Credit Card,Paid
43403,43403,Credit Card,Pending
43404,43404,Wallet,Paid
43405,43405,Cash,Paid
43406,43406,Wallet,Paid
43407,43407,UPI,Paid
43408,43408,Debit Card,Paid
43409,43409,Debit Card,Paid
43410,43410,Wallet,Paid
43411,43411,Wallet,Paid
43412,43412,Wallet,Paid
43413,43413,Cash,Paid
43414,43414,Net Banking,Paid
43415,43415,Wallet,Pending
43416,43416,Credit Card,Pending
43417,43417,Wallet,Pending
43418,43418,Net Banking,Paid
43419,43419,UPI,Paid
43420,43420,Cash,Paid
43421,43421,Debit Card,Paid
43422,43422,UPI,Paid
43423,43423,Cash,Paid
43424,43424,Debit Card,Paid
43425,43425,Wallet,Paid
43426,43426,Cash,Paid
43427,43427,Net Banking,Paid
43428,43428,Wallet,Paid
43429,43429,UPI,Paid
43430,43430,Credit Card,Paid
43431,43431,Wallet,Paid
43432,43432,Net Banking,Paid
43433,43433,Net Banking,Paid
43434,43434,Cash,Paid
43435,43435,Cash,Paid
43436,43436,Wallet,Paid
43437,43437,Wallet,Paid
43438,43438,Debit Card,Paid
43439,43439,UPI,Paid
43440,43440,Wallet,Paid
43441,43441,UPI,Paid
43442,43442,Cash,Paid
43443,43443,Debit Card,Paid
43444,43444,Wallet,Paid
43445,43445,Debit Card,Paid
43446,43446,Debit Card,Paid
43447,43447,UPI,Paid
43448,43448,Cash,Paid
43449,43449,Debit Card,Paid
43450,43450,Credit Card,Paid
43451,43451,Debit Card,Paid
43452,43452,UPI,Paid
43453,43453,Cash,Paid
43454,43454,Cash,Paid
43455,43455,Debit Card,Paid
43456,43456,Debit Card,Paid
43457,43457,Debit Card,Paid
43458,43458,Net Banking,Paid
43459,43459,UPI,Paid
43460,43460,UPI,Paid
43461,43461,Debit Card,Paid
43462,43462,Cash,Paid
43463,43463,Debit Card,Paid
43464,43464,UPI,Paid
43465,43465,Wallet,Paid
43466,43466,Credit Card,Pending
43467,43467,UPI,Paid
43468,43468,Cash,Paid
43469,43469,Wallet,Pending
43470,43470,Credit Card,Paid
43471,43471,Wallet,Paid
43472,43472,Debit Card,Paid
43473,43473,Credit Card,Paid
43474,43474,UPI,Pending
43475,43475,UPI,Paid
43476,43476,Debit Card,Paid
43477,43477,Credit Card,Paid
43478,43478,Debit Card,Paid
43479,43479,Wallet,Paid
43480,43480,Credit Card,Paid
43481,43481,Net Banking,Paid
43482,43482,Debit Card,Pending
43483,43483,Wallet,Paid
43484,43484,Wallet,Paid
43485,43485,Credit Card,Paid
43486,43486,Cash,Paid
43487,43487,Cash,Paid
43488,43488,Cash,Paid
43489,43489,Cash,Paid
43490,43490,Cash,Paid
43491,43491,Net Banking,Pending
43492,43492,Net Banking,Paid
43493,43493,Cash,Paid
43494,43494,Net Banking,Paid
43495,43495,Net Banking,Paid
43496,43496,Debit Card,Paid
43497,43497,Debit Card,Paid
43498,43498,Cash,Paid
43499,43499,Cash,Paid
43500,43500,Credit Card,Paid
43501,43501,UPI,Paid
43502,43502,Wallet,Paid
43503,43503,Cash,Paid
43504,43504,UPI,Paid
43505,43505,Wallet,Paid
43506,43506,Cash,Paid
43507,43507,Credit Card,Paid
43508,43508,Cash,Paid
43509,43509,Wallet,Paid
43510,43510,Cash,Paid
43511,43511,Credit Card,Paid
43512,43512,Wallet,Paid
43513,43513,UPI,Paid
43514,43514,Cash,Paid
43515,43515,Credit Card,Paid
43516,43516,Wallet,Paid
43517,43517,Cash,Paid
43518,43518,UPI,Paid
43519,43519,Debit Card,Paid
43520,43520,Credit Card,Paid
43521,43521,Wallet,Paid
43522,43522,Net Banking,Paid
43523,43523,Cash,Paid
43524,43524,Credit Card,Paid
43525,43525,UPI,Pending
43526,43526,UPI,Paid
43527,43527,Net Banking,Paid
43528,43528,Credit Card,Paid
43529,43529,Wallet,Paid
43530,43530,Debit Card,Paid
43531,43531,UPI,Paid
43532,43532,Net Banking,Paid
43533,43533,UPI,Paid
43534,43534,UPI,Paid
43535,43535,Wallet,Paid
43536,43536,UPI,Paid
43537,43537,Cash,Paid
43538,43538,Credit Card,Paid
43539,43539,Debit Card,Paid
43540,43540,Cash,Paid
43541,43541,Cash,Paid
43542,43542,Credit Card,Paid
43543,43543,Cash,Paid
43544,43544,UPI,Paid
43545,43545,UPI,Paid
43546,43546,Wallet,Paid
43547,43547,Credit Card,Paid
43548,43548,Net Banking,Paid
43549,43549,Net Banking,Paid
43550,43550,Wallet,Paid
43551,43551,Cash,Paid
43552,43552,Credit Card,Paid
43553,43553,UPI,Paid
43554,43554,Wallet,Paid
43555,43555,UPI,Paid
43556,43556,Net Banking,Paid
43557,43557,Cash,Paid
43558,43558,Wallet,Paid
43559,43559,Credit Card,Paid
43560,43560,Wallet,Paid
43561,43561,Cash,Paid
43562,43562,Credit Card,Paid
43563,43563,Cash,Paid
43564,43564,Debit Card,Paid
43565,43565,Cash,Paid
43566,43566,Cash,Paid
43567,43567,Cash,Paid
43568,43568,Credit Card,Paid
43569,43569,UPI,Paid
43570,43570,Credit Card,Paid
43571,43571,UPI,Paid
43572,43572,Credit Card,Paid
43573,43573,Wallet,Paid
43574,43574,Cash,Paid
43575,43575,Credit Card,Paid
43576,43576,UPI,Paid
43577,43577,Credit Card,Paid
43578,43578,Debit Card,Paid
43579,43579,UPI,Paid
43580,43580,Debit Card,Pending
43581,43581,Debit Card,Paid
43582,43582,Net Banking,Paid
43583,43583,Wallet,Paid
43584,43584,Cash,Paid
43585,43585,Cash,Paid
43586,43586,Debit Card,Paid
43587,43587,UPI,Paid
43588,43588,Net Banking,Paid
43589,43589,Net Banking,Paid
43590,43590,Credit Card,Paid
43591,43591,Debit Card,Paid
43592,43592,Credit Card,Paid
43593,43593,UPI,Paid
43594,43594,Credit Card,Paid
43595,43595,UPI,Paid
43596,43596,Debit Card,Paid
43597,43597,Net Banking,Paid
43598,43598,Credit Card,Paid
43599,43599,Credit Card,Paid
43600,43600,Wallet,Paid
43601,43601,Cash,Paid
43602,43602,UPI,Pending
43603,43603,Debit Card,Paid
43604,43604,Wallet,Paid
43605,43605,Wallet,Pending
43606,43606,Credit Card,Paid
43607,43607,Credit Card,Paid
43608,43608,UPI,Paid
43609,43609,Wallet,Paid
43610,43610,Cash,Paid
43611,43611,Wallet,Paid
43612,43612,Cash,Paid
43613,43613,Net Banking,Paid
43614,43614,Debit Card,Paid
43615,43615,Cash,Paid
43616,43616,Net Banking,Paid
43617,43617,Debit Card,Paid
43618,43618,Debit Card,Paid
43619,43619,Cash,Paid
43620,43620,UPI,Paid
43621,43621,Wallet,Paid
43622,43622,UPI,Paid
43623,43623,Debit Card,Pending
43624,43624,Credit Card,Paid
43625,43625,UPI,Paid
43626,43626,Net Banking,Paid
43627,43627,Debit Card,Paid
43628,43628,Wallet,Paid
43629,43629,UPI,Paid
43630,43630,Debit Card,Paid
43631,43631,Net Banking,Paid
43632,43632,Debit Card,Paid
43633,43633,Wallet,Paid
43634,43634,Net Banking,Paid
43635,43635,Wallet,Paid
43636,43636,UPI,Paid
43637,43637,Debit Card,Paid
43638,43638,UPI,Paid
43639,43639,Wallet,Paid
43640,43640,Wallet,Paid
43641,43641,Cash,Paid
43642,43642,Credit Card,Paid
43643,43643,Debit Card,Paid
43644,43644,Wallet,Paid
43645,43645,Net Banking,Paid
43646,43646,Credit Card,Paid
43647,43647,UPI,Pending
43648,43648,Cash,Paid
43649,43649,Debit Card,Paid
43650,43650,Cash,Paid
43651,43651,Net Banking,Paid
43652,43652,Net Banking,Paid
43653,43653,Cash,Paid
43654,43654,Wallet,Pending
43655,43655,Wallet,Paid
43656,43656,Cash,Paid
43657,43657,Debit Card,Paid
43658,43658,Wallet,Paid
43659,43659,Wallet,Paid
43660,43660,UPI,Paid
43661,43661,Cash,Paid
43662,43662,UPI,Paid
43663,43663,Credit Card,Paid
43664,43664,UPI,Paid
43665,43665,Cash,Paid
43666,43666,Wallet,Paid
43667,43667,Credit Card,Paid
43668,43668,UPI,Paid
43669,43669,Credit Card,Paid
43670,43670,Net Banking,Paid
43671,43671,Debit Card,Paid
43672,43672,Net Banking,Paid
43673,43673,Debit Card,Paid
43674,43674,Net Banking,Paid
43675,43675,UPI,Paid
43676,43676,UPI,Paid
43677,43677,Net Banking,Paid
43678,43678,Cash,Paid
43679,43679,Credit Card,Paid
43680,43680,Net Banking,Paid
43681,43681,UPI,Paid
43682,43682,Net Banking,Paid
43683,43683,Net Banking,Paid
43684,43684,Wallet,Paid
43685,43685,Cash,Paid
43686,43686,Credit Card,Paid
43687,43687,Cash,Paid
43688,43688,Credit Card,Pending
43689,43689,Cash,Paid
43690,43690,Credit Card,Pending
43691,43691,Wallet,Paid
43692,43692,UPI,Paid
43693,43693,Cash,Paid
43694,43694,Wallet,Paid
43695,43695,Wallet,Paid
43696,43696,Credit Card,Paid
43697,43697,Net Banking,Paid
43698,43698,Net Banking,Paid
43699,43699,Debit Card,Paid
43700,43700,Net Banking,Paid
43701,43701,UPI,Paid
43702,43702,Debit Card,Paid
43703,43703,Net Banking,Paid
43704,43704,Cash,Paid
43705,43705,Wallet,Paid
43706,43706,UPI,Paid
43707,43707,Wallet,Paid
43708,43708,UPI,Paid
43709,43709,Wallet,Paid
43710,43710,Wallet,Paid
43711,43711,Net Banking,Paid
43712,43712,Cash,Paid
43713,43713,Cash,Paid
43714,43714,Cash,Paid
43715,43715,Credit Card,Paid
43716,43716,Net Banking,Paid
43717,43717,Wallet,Paid
43718,43718,Wallet,Paid
43719,43719,Net Banking,Pending
43720,43720,Net Banking,Paid
43721,43721,Debit Card,Paid
43722,43722,Wallet,Paid
43723,43723,Debit Card,Paid
43724,43724,Debit Card,Paid
43725,43725,Debit Card,Paid
43726,43726,Credit Card,Paid
43727,43727,UPI,Pending
43728,43728,Wallet,Paid
43729,43729,Credit Card,Paid
43730,43730,Wallet,Paid
43731,43731,Debit Card,Pending
43732,43732,Wallet,Paid
43733,43733,Debit Card,Paid
43734,43734,UPI,Paid
43735,43735,Credit Card,Paid
43736,43736,Net Banking,Paid
43737,43737,UPI,Paid
43738,43738,UPI,Paid
43739,43739,Credit Card,Paid
43740,43740,Net Banking,Paid
43741,43741,Wallet,Paid
43742,43742,UPI,Paid
43743,43743,Cash,Paid
43744,43744,Wallet,Paid
43745,43745,Wallet,Paid
43746,43746,UPI,Paid
43747,43747,Wallet,Paid
43748,43748,Net Banking,Paid
43749,43749,UPI,Paid
43750,43750,UPI,Paid
43751,43751,Cash,Paid
43752,43752,Cash,Paid
43753,43753,Debit Card,Paid
43754,43754,Cash,Paid
43755,43755,Credit Card,Paid
43756,43756,Debit Card,Paid
43757,43757,Wallet,Paid
43758,43758,Wallet,Paid
43759,43759,Net Banking,Paid
43760,43760,Debit Card,Paid
43761,43761,Debit Card,Paid
43762,43762,Cash,Paid
43763,43763,Debit Card,Paid
43764,43764,UPI,Paid
43765,43765,Debit Card,Paid
43766,43766,Cash,Paid
43767,43767,Wallet,Paid
43768,43768,Credit Card,Paid
43769,43769,UPI,Paid
43770,43770,Debit Card,Paid
43771,43771,Cash,Paid
43772,43772,UPI,Paid
43773,43773,Net Banking,Paid
43774,43774,UPI,Paid
43775,43775,Net Banking,Paid
43776,43776,Net Banking,Paid
43777,43777,Wallet,Paid
43778,43778,Cash,Paid
43779,43779,Cash,Paid
43780,43780,Wallet,Paid
43781,43781,Wallet,Paid
43782,43782,Wallet,Paid
43783,43783,Credit Card,Paid
43784,43784,Credit Card,Paid
43785,43785,Credit Card,Paid
43786,43786,UPI,Paid
43787,43787,Net Banking,Paid
43788,43788,Debit Card,Paid
43789,43789,Debit Card,Paid
43790,43790,Credit Card,Paid
43791,43791,Credit Card,Paid
43792,43792,Cash,Paid
43793,43793,Cash,Paid
43794,43794,Net Banking,Paid
43795,43795,UPI,Paid
43796,43796,Debit Card,Paid
43797,43797,Cash,Paid
43798,43798,Wallet,Paid
43799,43799,Wallet,Paid
43800,43800,Debit Card,Paid
43801,43801,UPI,Paid
43802,43802,Net Banking,Paid
43803,43803,Net Banking,Paid
43804,43804,Net Banking,Paid
43805,43805,UPI,Paid
43806,43806,Cash,Paid
43807,43807,Wallet,Paid
43808,43808,Cash,Paid
43809,43809,Cash,Paid
43810,43810,Wallet,Paid
43811,43811,Wallet,Paid
43812,43812,Debit Card,Paid
43813,43813,UPI,Paid
43814,43814,Credit Card,Paid
43815,43815,Cash,Paid
43816,43816,UPI,Paid
43817,43817,Debit Card,Paid
43818,43818,Cash,Paid
43819,43819,Net Banking,Paid
43820,43820,Net Banking,Paid
43821,43821,Wallet,Paid
43822,43822,Debit Card,Paid
43823,43823,Cash,Paid
43824,43824,Wallet,Paid
43825,43825,Wallet,Paid
43826,43826,Wallet,Paid
43827,43827,UPI,Paid
43828,43828,UPI,Paid
43829,43829,Credit Card,Paid
43830,43830,Cash,Paid
43831,43831,Credit Card,Paid
43832,43832,Debit Card,Paid
43833,43833,Cash,Paid
43834,43834,Debit Card,Paid
43835,43835,Cash,Paid
43836,43836,UPI,Paid
43837,43837,UPI,Paid
43838,43838,Credit Card,Paid
43839,43839,UPI,Pending
43840,43840,Cash,Paid
43841,43841,Credit Card,Paid
43842,43842,Credit Card,Paid
43843,43843,Net Banking,Paid
43844,43844,Net Banking,Paid
43845,43845,Cash,Paid
43846,43846,Credit Card,Paid
43847,43847,UPI,Paid
43848,43848,Credit Card,Paid
43849,43849,Debit Card,Paid
43850,43850,UPI,Pending
43851,43851,Credit Card,Paid
43852,43852,UPI,Paid
43853,43853,Debit Card,Paid
43854,43854,Debit Card,Paid
43855,43855,Debit Card,Paid
43856,43856,Debit Card,Paid
43857,43857,Net Banking,Paid
43858,43858,Credit Card,Paid
43859,43859,Net Banking,Pending
43860,43860,Credit Card,Paid
43861,43861,Net Banking,Paid
43862,43862,Net Banking,Paid
43863,43863,Debit Card,Paid
43864,43864,UPI,Paid
43865,43865,Wallet,Paid
43866,43866,Cash,Paid
43867,43867,Wallet,Paid
43868,43868,Wallet,Paid
43869,43869,Wallet,Paid
43870,43870,Cash,Paid
43871,43871,Wallet,Pending
43872,43872,Wallet,Paid
43873,43873,Debit Card,Paid
43874,43874,Cash,Paid
43875,43875,UPI,Paid
43876,43876,Net Banking,Paid
43877,43877,Net Banking,Paid
43878,43878,Wallet,Paid
43879,43879,UPI,Paid
43880,43880,Credit Card,Paid
43881,43881,Net Banking,Paid
43882,43882,Credit Card,Paid
43883,43883,Wallet,Paid
43884,43884,Cash,Paid
43885,43885,Credit Card,Paid
43886,43886,Debit Card,Paid
43887,43887,Debit Card,Paid
43888,43888,Cash,Paid
43889,43889,Wallet,Paid
43890,43890,Net Banking,Paid
43891,43891,Wallet,Paid
43892,43892,UPI,Paid
43893,43893,Debit Card,Paid
43894,43894,Credit Card,Paid
43895,43895,Cash,Paid
43896,43896,UPI,Paid
43897,43897,Cash,Paid
43898,43898,Net Banking,Paid
43899,43899,Debit Card,Paid
43900,43900,Debit Card,Paid
43901,43901,Credit Card,Paid
43902,43902,Net Banking,Paid
43903,43903,Cash,Paid
43904,43904,Net Banking,Paid
43905,43905,Cash,Paid
43906,43906,Cash,Paid
43907,43907,Net Banking,Paid
43908,43908,Cash,Paid
43909,43909,Net Banking,Paid
43910,43910,Credit Card,Paid
43911,43911,Net Banking,Paid
43912,43912,UPI,Pending
43913,43913,UPI,Paid
43914,43914,Net Banking,Paid
43915,43915,Credit Card,Paid
43916,43916,Credit Card,Paid
43917,43917,UPI,Paid
43918,43918,Net Banking,Pending
43919,43919,UPI,Paid
43920,43920,UPI,Paid
43921,43921,Debit Card,Paid
43922,43922,Debit Card,Paid
43923,43923,Net Banking,Paid
43924,43924,Net Banking,Paid
43925,43925,Net Banking,Paid
43926,43926,Net Banking,Paid
43927,43927,UPI,Pending
43928,43928,Cash,Paid
43929,43929,Cash,Paid
43930,43930,Cash,Paid
43931,43931,Wallet,Paid
43932,43932,Net Banking,Paid
43933,43933,Net Banking,Paid
43934,43934,Credit Card,Paid
43935,43935,Wallet,Paid
43936,43936,Net Banking,Paid
43937,43937,UPI,Paid
43938,43938,Net Banking,Paid
43939,43939,Credit Card,Paid
43940,43940,Net Banking,Paid
43941,43941,Debit Card,Paid
43942,43942,Debit Card,Paid
43943,43943,Credit Card,Paid
43944,43944,Cash,Paid
43945,43945,UPI,Paid
43946,43946,Net Banking,Paid
43947,43947,Cash,Paid
43948,43948,Debit Card,Paid
43949,43949,Debit Card,Paid
43950,43950,Net Banking,Paid
43951,43951,Debit Card,Paid
43952,43952,Credit Card,Paid
43953,43953,Credit Card,Paid
43954,43954,Credit Card,Paid
43955,43955,Net Banking,Paid
43956,43956,Cash,Paid
43957,43957,UPI,Paid
43958,43958,Wallet,Paid
43959,43959,Net Banking,Paid
43960,43960,Debit Card,Paid
43961,43961,Credit Card,Paid
43962,43962,Credit Card,Paid
43963,43963,Credit Card,Paid
43964,43964,Cash,Paid
43965,43965,Credit Card,Pending
43966,43966,Cash,Paid
43967,43967,Wallet,Paid
43968,43968,Cash,Paid
43969,43969,Cash,Paid
43970,43970,Credit Card,Paid
43971,43971,Cash,Paid
43972,43972,Credit Card,Paid
43973,43973,UPI,Paid
43974,43974,UPI,Paid
43975,43975,Credit Card,Paid
43976,43976,Credit Card,Paid
43977,43977,Credit Card,Paid
43978,43978,Debit Card,Paid
43979,43979,UPI,Paid
43980,43980,Cash,Paid
43981,43981,Net Banking,Paid
43982,43982,Net Banking,Paid
43983,43983,Wallet,Paid
43984,43984,Cash,Paid
43985,43985,Net Banking,Paid
43986,43986,Wallet,Paid
43987,43987,Cash,Paid
43988,43988,Wallet,Paid
43989,43989,UPI,Paid
43990,43990,Credit Card,Paid
43991,43991,Debit Card,Paid
43992,43992,Wallet,Paid
43993,43993,Credit Card,Paid
43994,43994,Credit Card,Paid
43995,43995,Debit Card,Paid
43996,43996,Net Banking,Paid
43997,43997,Debit Card,Paid
43998,43998,Net Banking,Paid
43999,43999,Net Banking,Paid
44000,44000,UPI,Paid
44001,44001,UPI,Paid
44002,44002,Credit Card,Paid
44003,44003,Net Banking,Paid
44004,44004,Cash,Paid
44005,44005,UPI,Paid
44006,44006,UPI,Paid
44007,44007,Credit Card,Paid
44008,44008,Credit Card,Paid
44009,44009,Net Banking,Paid
44010,44010,Wallet,Paid
44011,44011,Debit Card,Paid
