return_id,order_item_id,return_reason,return_date
2237,82551,Damaged,2025-01-01
2238,475,Late Delivery,2025-01-01
2239,65820,Late Delivery,2025-01-01
2240,38933,Damaged,2025-01-01
2241,50876,Defective,2025-01-01
2242,55904,Wrong Product,2025-01-01
2243,73631,No Longer Needed,2025-01-01
2244,4294,No Longer Needed,2025-01-01
2245,68184,Wrong Product,2025-01-01
2246,4190,Wrong Product,2025-01-01
2247,30471,No Longer Needed,2025-01-01
2248,50034,Defective,2025-01-01
2249,67945,Damaged,2025-01-01
2250,18046,Damaged,2025-01-01
2251,92913,Damaged,2025-01-01
2252,11896,Defective,2025-01-01
2253,79654,Damaged,2025-01-01
2254,86615,Damaged,2025-01-01
2255,98809,Damaged,2025-01-01
2256,45767,Wrong Product,2025-01-01
2257,67680,Late Delivery,2025-01-01
2258,71391,Late Delivery,2025-01-01
2259,63696,No Longer Needed,2025-01-01
2260,29849,Late Delivery,2025-01-01
2261,38323,Wrong Product,2025-01-01
2262,97495,Late Delivery,2025-01-01
2263,90146,Defective,2025-01-01
2264,9843,Defective,2025-01-01
2265,15250,No Longer Needed,2025-01-01
2266,95670,Damaged,2025-01-01
2267,94242,Wrong Product,2025-01-01
2268,98464,No Longer Needed,2025-01-01
2269,42036,Damaged,2025-01-01
2270,1567,Wrong Product,2025-01-01
2271,97974,Defective,2025-01-01
2272,25266,Damaged,2025-01-01
2273,44467,Wrong Product,2025-01-01
2274,64432,No Longer Needed,2025-01-01
2275,33395,Late Delivery,2025-01-01
2276,14553,Defective,2025-01-01
2277,70134,No Longer Needed,2025-01-01
2278,48290,Wrong Product,2025-01-01
2279,50789,Late Delivery,2025-01-01
2280,10856,Late Delivery,2025-01-01
2281,28348,No Longer Needed,2025-01-01
2282,64113,Defective,2025-01-01
2283,20263,Defective,2025-01-01
2284,97177,Wrong Product,2025-01-01
2285,36118,No Longer Needed,2025-01-01
2286,48603,Defective,2025-01-01
2287,54908,Damaged,2025-01-01
2288,91892,Late Delivery,2025-01-01
2289,64162,Late Delivery,2025-01-01
2290,72360,No Longer Needed,2025-01-01
2291,96325,Damaged,2025-01-01
2292,60244,Defective,2025-01-01
2293,6844,Wrong Product,2025-01-01
2294,68361,No Longer Needed,2025-01-01
2295,87292,Defective,2025-01-01
2296,11568,Late Delivery,2025-01-01
2297,55845,No Longer Needed,2025-01-01
2298,41016,No Longer Needed,2025-01-01
2299,88436,No Longer Needed,2025-01-01
2300,31288,Damaged,2025-01-01
2301,81402,Defective,2025-01-01
2302,27986,Late Delivery,2025-01-01
2303,40284,Defective,2025-01-01
2304,62809,Damaged,2025-01-01
2305,86516,Defective,2025-01-01
2306,9938,No Longer Needed,2025-01-01
2307,91868,Late Delivery,2025-01-01
2308,60673,Defective,2025-01-01
2309,88841,Late Delivery,2025-01-01
2310,32505,Wrong Product,2025-01-01
2311,60200,Defective,2025-01-01
2312,82413,No Longer Needed,2025-01-01
2313,47790,Wrong Product,2025-01-01
2314,44912,Wrong Product,2025-01-01
2315,26405,Defective,2025-01-01
2316,43422,Damaged,2025-01-01
2317,40447,Late Delivery,2025-01-01
2318,86858,Defective,2025-01-01
2319,95327,No Longer Needed,2025-01-01
2320,73050,Damaged,2025-01-01
2321,28551,Damaged,2025-01-01
2322,33348,Wrong Product,2025-01-01
2323,15804,Defective,2025-01-01
2324,5867,Defective,2025-01-01
2325,8833,Damaged,2025-01-01
2326,45129,No Longer Needed,2025-01-01
2327,68385,Defective,2025-01-01
2328,72412,Wrong Product,2025-01-01
2329,57596,Late Delivery,2025-01-01
2330,56301,Defective,2025-01-01
2331,16130,Wrong Product,2025-01-01
2332,65434,Damaged,2025-01-01
2333,68988,Damaged,2025-01-01
2334,79054,Late Delivery,2025-01-01
2335,13487,No Longer Needed,2025-01-01
2336,43215,Damaged,2025-01-01
2337,11372,Damaged,2025-01-01
2338,20764,Wrong Product,2025-01-01
2339,56790,Defective,2025-01-01
2340,76644,No Longer Needed,2025-01-01
2341,68164,No Longer Needed,2025-01-01
2342,75915,Late Delivery,2025-01-01
2343,6502,Wrong Product,2025-01-01
2344,26678,No Longer Needed,2025-01-01
2345,42061,Defective,2025-01-01
2346,95172,Defective,2025-01-01
2347,55968,Late Delivery,2025-01-01
2348,8036,Defective,2025-01-01
2349,11015,Late Delivery,2025-01-01
2350,98146,Defective,2025-01-01
2351,16607,Damaged,2025-01-01
2352,62559,Late Delivery,2025-01-01
2353,5758,Late Delivery,2025-01-01
2354,38591,Late Delivery,2025-01-01
2355,7863,Defective,2025-01-01
2356,46083,Wrong Product,2025-01-01
2357,67795,Late Delivery,2025-01-01
2358,64693,No Longer Needed,2025-01-01
2359,72474,Damaged,2025-01-01
2360,2528,Late Delivery,2025-01-01
2361,93147,Damaged,2025-01-01
2362,65949,No Longer Needed,2025-01-01
2363,51869,Defective,2025-01-01
2364,39069,Late Delivery,2025-01-01
2365,95609,Wrong Product,2025-01-01
2366,52738,No Longer Needed,2025-01-01
2367,6176,Damaged,2025-01-01
2368,46339,Wrong Product,2025-01-01
2369,36877,Late Delivery,2025-01-01
2370,30697,Defective,2025-01-01
2371,72531,Defective,2025-01-01
2372,29232,No Longer Needed,2025-01-01
2373,52909,No Longer Needed,2025-01-01
2374,80718,Wrong Product,2025-01-01
2375,17097,No Longer Needed,2025-01-01
2376,32227,Damaged,2025-01-01
2377,70658,Late Delivery,2025-01-01
2378,16880,No Longer Needed,2025-01-01
2379,88218,Defective,2025-01-01
2380,94158,Damaged,2025-01-01
2381,55447,No Longer Needed,2025-01-01
2382,84261,No Longer Needed,2025-01-01
2383,36986,No Longer Needed,2025-01-01
2384,89449,No Longer Needed,2025-01-01
2385,53993,No Longer Needed,2025-01-01
2386,22686,Defective,2025-01-01
2387,90364,Damaged,2025-01-01
2388,14698,Defective,2025-01-01
2389,54737,Defective,2025-01-01
2390,31193,Late Delivery,2025-01-01
2391,53071,Late Delivery,2025-01-01
2392,23661,Damaged,2025-01-01
2393,93723,Late Delivery,2025-01-01
2394,44382,Damaged,2025-01-01
2395,88316,Wrong Product,2025-01-01
2396,10767,Late Delivery,2025-01-01
2397,17849,Late Delivery,2025-01-01
2398,23128,Defective,2025-01-01
2399,40796,Wrong Product,2025-01-01
2400,13122,Damaged,2025-01-01
2401,88260,Wrong Product,2025-01-01
2402,61207,Wrong Product,2025-01-01
2403,2324,Wrong Product,2025-01-01
2404,95633,Late Delivery,2025-01-01
2405,49359,Wrong Product,2025-01-01
2406,13394,Wrong Product,2025-01-01
2407,58714,Wrong Product,2025-01-01
2408,74540,Late Delivery,2025-01-01
2409,18787,Wrong Product,2025-01-01
2410,31541,Wrong Product,2025-01-01
2411,11948,Damaged,2025-01-01
2412,71666,Defective,2025-01-01
2413,79982,No Longer Needed,2025-01-01
2414,31122,Defective,2025-01-01
2415,27048,Late Delivery,2025-01-01
2416,98090,Wrong Product,2025-01-01
2417,4546,Damaged,2025-01-01
2418,57838,Defective,2025-01-01
2419,60850,Damaged,2025-01-01
2420,52632,No Longer Needed,2025-01-01
2421,49756,Wrong Product,2025-01-01
2422,17730,Defective,2025-01-01
2423,21616,Late Delivery,2025-01-01
2424,60352,Defective,2025-01-01
2425,4912,No Longer Needed,2025-01-01
2426,96345,No Longer Needed,2025-01-01
2427,86091,Late Delivery,2025-01-01
2428,85142,Wrong Product,2025-01-01
2429,43811,No Longer Needed,2025-01-01
2430,2212,Late Delivery,2025-01-01
2431,6530,Wrong Product,2025-01-01
2432,8701,No Longer Needed,2025-01-01
2433,99100,Late Delivery,2025-01-01
2434,59138,No Longer Needed,2025-01-01
2435,33657,Defective,2025-01-01
2436,26147,Defective,2025-01-01
2437,15825,Damaged,2025-01-01
2438,61627,Defective,2025-01-01
2439,71939,No Longer Needed,2025-01-01
2440,35291,No Longer Needed,2025-01-01
2441,26193,Defective,2025-01-01
2442,13288,Damaged,2025-01-01
2443,50189,Late Delivery,2025-01-01
2444,82302,Wrong Product,2025-01-01
2445,61262,Damaged,2025-01-01
2446,41772,Damaged,2025-01-01
2447,74949,Wrong Product,2025-01-01
2448,6242,Late Delivery,2025-01-01
2449,1861,Late Delivery,2025-01-01
2450,89414,Damaged,2025-01-01
2451,61319,No Longer Needed,2025-01-01
2452,10685,Late Delivery,2025-01-01
2453,60265,Wrong Product,2025-01-01
2454,71478,Wrong Product,2025-01-01
2455,93846,No Longer Needed,2025-01-01
2456,15023,No Longer Needed,2025-01-01
2457,92515,Damaged,2025-01-01
2458,43805,Late Delivery,2025-01-01
2459,6371,No Longer Needed,2025-01-01
2460,81347,Late Delivery,2025-01-01
2461,2300,Damaged,2025-01-01
2462,33393,Damaged,2025-01-01
2463,16223,Defective,2025-01-01
2464,18805,Damaged,2025-01-01
2465,96807,Wrong Product,2025-01-01
2466,55738,Defective,2025-01-01
2467,70360,Wrong Product,2025-01-01
2468,20154,Damaged,2025-01-01
2469,65861,Damaged,2025-01-01
2470,80900,Defective,2025-01-01
2471,76208,No Longer Needed,2025-01-01
2472,13811,Late Delivery,2025-01-01
2473,60837,Defective,2025-01-01
2474,30401,Defective,2025-01-01
2475,90345,Wrong Product,2025-01-01
2476,6665,Defective,2025-01-01
2477,51221,Late Delivery,2025-01-01
2478,80194,Defective,2025-01-01
2479,20726,Defective,2025-01-01
2480,82565,Late Delivery,2025-01-01
2481,43321,Late Delivery,2025-01-01
2482,15938,No Longer Needed,2025-01-01
2483,2328,Wrong Product,2025-01-01
2484,10541,Late Delivery,2025-01-01
2485,74152,Late Delivery,2025-01-01
2486,98933,Damaged,2025-01-01
2487,9294,Defective,2025-01-01
2488,83538,Late Delivery,2025-01-01
2489,75276,Late Delivery,2025-01-01
2490,87561,Damaged,2025-01-01
2491,78273,No Longer Needed,2025-01-01
2492,63442,No Longer Needed,2025-01-01
2493,47584,Late Delivery,2025-01-01
2494,42411,Late Delivery,2025-01-01
2495,61436,Damaged,2025-01-01
2496,79345,Defective,2025-01-01
2497,10971,Late Delivery,2025-01-01
2498,91673,No Longer Needed,2025-01-01
2499,51564,Defective,2025-01-01
2500,93497,No Longer Needed,2025-01-01
2501,82296,Defective,2025-01-01
2502,97106,No Longer Needed,2025-01-01
2503,96460,Defective,2025-01-01
2504,18042,Late Delivery,2025-01-01
2505,38501,No Longer Needed,2025-01-01
2506,51742,No Longer Needed,2025-01-01
2507,85302,Damaged,2025-01-01
2508,91022,No Longer Needed,2025-01-01
2509,50832,Wrong Product,2025-01-01
2510,9963,Late Delivery,2025-01-01
2511,35485,Defective,2025-01-01
2512,48980,Defective,2025-01-01
2513,41141,Defective,2025-01-01
2514,5717,Wrong Product,2025-01-01
2515,34010,Late Delivery,2025-01-01
2516,35653,Late Delivery,2025-01-01
2517,7032,No Longer Needed,2025-01-01
2518,48659,Defective,2025-01-01
2519,66376,Late Delivery,2025-01-01
2520,56056,Wrong Product,2025-01-01
2521,18970,No Longer Needed,2025-01-01
2522,56663,Late Delivery,2025-01-01
2523,4194,No Longer Needed,2025-01-01
2524,44458,No Longer Needed,2025-01-01
2525,7412,Late Delivery,2025-01-01
2526,17053,No Longer Needed,2025-01-01
2527,52611,Damaged,2025-01-01
2528,17083,Wrong Product,2025-01-01
2529,48812,Late Delivery,2025-01-01
2530,88869,Late Delivery,2025-01-01
2531,54271,No Longer Needed,2025-01-01
2532,15138,Defective,2025-01-01
2533,37716,Wrong Product,2025-01-01
2534,10818,No Longer Needed,2025-01-01
2535,11747,Late Delivery,2025-01-01
2536,36730,No Longer Needed,2025-01-01
2537,60281,No Longer Needed,2025-01-01
2538,39954,Damaged,2025-01-01
2539,14882,Wrong Product,2025-01-01
2540,77050,Damaged,2025-01-01
2541,53909,Wrong Product,2025-01-01
2542,31165,Wrong Product,2025-01-01
2543,42514,Defective,2025-01-01
2544,80742,Wrong Product,2025-01-01
2545,10011,Late Delivery,2025-01-01
2546,29569,Late Delivery,2025-01-01
2547,11194,Wrong Product,2025-01-01
2548,5999,Damaged,2025-01-01
2549,99693,Late Delivery,2025-01-01
2550,49036,No Longer Needed,2025-01-01
2551,8778,Wrong Product,2025-01-01
2552,97073,Wrong Product,2025-01-01
2553,33469,No Longer Needed,2025-01-01
2554,46136,No Longer Needed,2025-01-01
2555,36648,Wrong Product,2025-01-01
2556,69338,No Longer Needed,2025-01-01
2557,75643,Defective,2025-01-01
2558,59690,Damaged,2025-01-01
2559,52262,Defective,2025-01-01
2560,63622,No Longer Needed,2025-01-01
2561,46047,Late Delivery,2025-01-01
2562,30879,Late Delivery,2025-01-01
2563,48550,Wrong Product,2025-01-01
2564,24053,Wrong Product,2025-01-01
2565,64760,Late Delivery,2025-01-01
2566,53218,Defective,2025-01-01
2567,87559,Wrong Product,2025-01-01
2568,37566,Damaged,2025-01-01
2569,37249,Damaged,2025-01-01
2570,47794,Wrong Product,2025-01-01
2571,91174,Defective,2025-01-01
2572,64849,Damaged,2025-01-01
2573,73866,Wrong Product,2025-01-01
2574,89650,No Longer Needed,2025-01-01
2575,32264,Late Delivery,2025-01-01
2576,25755,Defective,2025-01-01
2577,59015,Late Delivery,2025-01-01
2578,16824,No Longer Needed,2025-01-01
2579,64593,Defective,2025-01-01
2580,95645,Wrong Product,2025-01-01
2581,82814,Wrong Product,2025-01-01
2582,75222,Damaged,2025-01-01
2583,34515,Damaged,2025-01-01
2584,43444,Defective,2025-01-01
2585,14462,Wrong Product,2025-01-01
2586,54294,Defective,2025-01-01
2587,7539,Wrong Product,2025-01-01
2588,75271,Defective,2025-01-01
2589,18630,Late Delivery,2025-01-01
2590,54653,Late Delivery,2025-01-01
2591,36408,No Longer Needed,2025-01-01
2592,24512,Wrong Product,2025-01-01
2593,34155,Wrong Product,2025-01-01
2594,2038,No Longer Needed,2025-01-01
2595,96541,Damaged,2025-01-01
2596,57452,No Longer Needed,2025-01-01
2597,69808,No Longer Needed,2025-01-01
2598,76105,Damaged,2025-01-01
2599,14722,Wrong Product,2025-01-01
2600,14614,Defective,2025-01-01
2601,11847,Damaged,2025-01-01
2602,65921,Defective,2025-01-01
2603,10830,Damaged,2025-01-01
2604,68962,No Longer Needed,2025-01-01
2605,31403,Wrong Product,2025-01-01
2606,84593,Damaged,2025-01-01
2607,62361,Defective,2025-01-01
2608,16948,Damaged,2025-01-01
2609,79228,Damaged,2025-01-01
2610,49993,Defective,2025-01-01
2611,33804,Damaged,2025-01-01
2612,62805,No Longer Needed,2025-01-01
2613,74107,Wrong Product,2025-01-01
2614,90219,Damaged,2025-01-01
2615,80769,Late Delivery,2025-01-01
2616,88130,Wrong Product,2025-01-01
2617,29725,Defective,2025-01-01
2618,85939,Defective,2025-01-01
2619,53628,Wrong Product,2025-01-01
2620,95088,Defective,2025-01-01
2621,9837,Defective,2025-01-01
2622,48162,Damaged,2025-01-01
2623,40887,No Longer Needed,2025-01-01
2624,33572,Defective,2025-01-01
2625,88801,Wrong Product,2025-01-01
2626,32435,Wrong Product,2025-01-01
2627,4163,Late Delivery,2025-01-01
2628,82914,Late Delivery,2025-01-01
2629,75341,Damaged,2025-01-01
2630,33178,Late Delivery,2025-01-01
2631,57117,Late Delivery,2025-01-01
2632,10367,Defective,2025-01-01
2633,2450,Wrong Product,2025-01-01
2634,93307,Late Delivery,2025-01-01
2635,62393,No Longer Needed,2025-01-01
2636,93236,Damaged,2025-01-01
2637,40028,Damaged,2025-01-01
2638,56842,Wrong Product,2025-01-01
2639,11889,Defective,2025-01-01
2640,63813,Wrong Product,2025-01-01
2641,53965,Damaged,2025-01-01
2642,67711,Damaged,2025-01-01
2643,39754,No Longer Needed,2025-01-01
2644,20155,Late Delivery,2025-01-01
2645,92394,Defective,2025-01-01
2646,98,Wrong Product,2025-01-01
2647,58697,No Longer Needed,2025-01-01
2648,50444,Late Delivery,2025-01-01
2649,91550,Defective,2025-01-01
2650,71861,Damaged,2025-01-01
2651,31720,Damaged,2025-01-01
2652,72170,Damaged,2025-01-01
2653,87716,Late Delivery,2025-01-01
2654,29848,No Longer Needed,2025-01-01
2655,33508,Late Delivery,2025-01-01
2656,42075,Defective,2025-01-01
2657,59945,Late Delivery,2025-01-01
2658,31781,Damaged,2025-01-01
2659,76687,No Longer Needed,2025-01-01
2660,41670,Late Delivery,2025-01-01
2661,81829,Defective,2025-01-01
2662,33797,Damaged,2025-01-01
2663,86151,Wrong Product,2025-01-01
2664,8562,Damaged,2025-01-01
2665,10103,Damaged,2025-01-01
2666,24606,No Longer Needed,2025-01-01
2667,26414,Defective,2025-01-01
2668,3787,Late Delivery,2025-01-01
2669,34250,Damaged,2025-01-01
2670,69117,No Longer Needed,2025-01-01
2671,33191,Wrong Product,2025-01-01
2672,72713,Late Delivery,2025-01-01
2673,64072,Late Delivery,2025-01-01
2674,46171,Damaged,2025-01-01
2675,82586,Wrong Product,2025-01-01
2676,38176,Late Delivery,2025-01-01
2677,91683,No Longer Needed,2025-01-01
2678,35246,No Longer Needed,2025-01-01
2679,60285,Late Delivery,2025-01-01
2680,71945,Late Delivery,2025-01-01
2681,15866,Defective,2025-01-01
2682,91048,Wrong Product,2025-01-01
2683,20199,Defective,2025-01-01
2684,42796,Wrong Product,2025-01-01
2685,75836,Wrong Product,2025-01-01
2686,21987,Wrong Product,2025-01-01
2687,66105,Defective,2025-01-01
2688,40825,Defective,2025-01-01
2689,5712,Damaged,2025-01-01
2690,28457,No Longer Needed,2025-01-01
2691,83270,Damaged,2025-01-01
2692,35806,Late Delivery,2025-01-01
2693,64031,Defective,2025-01-01
2694,2788,No Longer Needed,2025-01-01
2695,33672,Late Delivery,2025-01-01
2696,67405,Wrong Product,2025-01-01
2697,29006,Defective,2025-01-01
2698,43510,Damaged,2025-01-01
2699,22751,No Longer Needed,2025-01-01
2700,70576,Wrong Product,2025-01-01
2701,19485,No Longer Needed,2025-01-01
2702,7715,Defective,2025-01-01
2703,83428,Defective,2025-01-01
2704,47108,Defective,2025-01-01
2705,48579,Damaged,2025-01-01
2706,21070,No Longer Needed,2025-01-01
2707,22005,Wrong Product,2025-01-01
2708,58584,Damaged,2025-01-01
2709,38239,No Longer Needed,2025-01-01
2710,3571,Wrong Product,2025-01-01
2711,15742,Late Delivery,2025-01-01
2712,84571,No Longer Needed,2025-01-01
2713,66648,No Longer Needed,2025-01-01
2714,94800,Wrong Product,2025-01-01
2715,95526,Late Delivery,2025-01-01
2716,95876,Late Delivery,2025-01-01
2717,28087,No Longer Needed,2025-01-01
2718,47568,Wrong Product,2025-01-01
2719,66258,Defective,2025-01-01
2720,83644,Late Delivery,2025-01-01
2721,31691,Damaged,2025-01-01
2722,70773,No Longer Needed,2025-01-01
2723,72230,Late Delivery,2025-01-01
2724,74819,Defective,2025-01-01
2725,99231,Late Delivery,2025-01-01
2726,70239,Late Delivery,2025-01-01
2727,2503,Defective,2025-01-01
2728,4422,Damaged,2025-01-01
2729,6905,Wrong Product,2025-01-01
2730,69687,Defective,2025-01-01
2731,82733,Damaged,2025-01-01
2732,49248,Damaged,2025-01-01
2733,6314,Damaged,2025-01-01
2734,20941,Wrong Product,2025-01-01
2735,19562,Wrong Product,2025-01-01
2736,4368,Wrong Product,2025-01-01
2737,19713,Defective,2025-01-01
2738,80385,Wrong Product,2025-01-01
2739,98270,No Longer Needed,2025-01-01
2740,53139,Damaged,2025-01-01
2741,70187,Late Delivery,2025-01-01
2742,20381,Wrong Product,2025-01-01
2743,6232,No Longer Needed,2025-01-01
2744,72277,Defective,2025-01-01
2745,9933,Damaged,2025-01-01
2746,19376,Wrong Product,2025-01-01
2747,62929,No Longer Needed,2025-01-01
2748,11410,Damaged,2025-01-01
2749,46996,Damaged,2025-01-01
2750,57420,No Longer Needed,2025-01-01
2751,33121,No Longer Needed,2025-01-01
2752,82131,Damaged,2025-01-01
2753,71691,Wrong Product,2025-01-01
2754,266,Damaged,2025-01-01
2755,17878,Damaged,2025-01-01
2756,60123,Wrong Product,2025-01-01
2757,94578,Damaged,2025-01-01
2758,22007,Late Delivery,2025-01-01
2759,99232,No Longer Needed,2025-01-01
2760,98910,Defective,2025-01-01
2761,11193,Defective,2025-01-01
2762,40595,Defective,2025-01-01
2763,18064,No Longer Needed,2025-01-01
2764,31935,Wrong Product,2025-01-01
2765,36955,Defective,2025-01-01
2766,90224,Wrong Product,2025-01-01
2767,4152,Wrong Product,2025-01-01
2768,5763,Late Delivery,2025-01-01
2769,10406,Defective,2025-01-01
2770,42594,Late Delivery,2025-01-01
2771,67756,Damaged,2025-01-01
2772,23212,Damaged,2025-01-01
2773,13326,Defective,2025-01-01
2774,88207,Damaged,2025-01-01
2775,50254,Defective,2025-01-01
2776,25083,No Longer Needed,2025-01-01
2777,47064,Wrong Product,2025-01-01
2778,88987,Damaged,2025-01-01
2779,41791,No Longer Needed,2025-01-01
2780,99267,No Longer Needed,2025-01-01
2781,12299,Late Delivery,2025-01-01
2782,24800,Late Delivery,2025-01-01
2783,56934,Defective,2025-01-01
2784,53668,Damaged,2025-01-01
2785,14044,No Longer Needed,2025-01-01
2786,9495,Defective,2025-01-01
2787,59792,Wrong Product,2025-01-01
2788,57557,Damaged,2025-01-01
2789,12201,Wrong Product,2025-01-01
2790,15055,Damaged,2025-01-01
2791,10035,Damaged,2025-01-01
2792,39338,No Longer Needed,2025-01-01
2793,45522,No Longer Needed,2025-01-01
2794,26101,Defective,2025-01-01
2795,52059,Late Delivery,2025-01-01
2796,18347,Defective,2025-01-01
2797,5113,Late Delivery,2025-01-01
2798,72390,Wrong Product,2025-01-01
2799,56159,Defective,2025-01-01
2800,18371,Defective,2025-01-01
2801,28190,Wrong Product,2025-01-01
2802,6154,Wrong Product,2025-01-01
2803,98632,Late Delivery,2025-01-01
2804,39257,No Longer Needed,2025-01-01
2805,28102,Wrong Product,2025-01-01
2806,67351,Defective,2025-01-01
2807,56675,Wrong Product,2025-01-01
2808,3503,Wrong Product,2025-01-01
2809,53060,No Longer Needed,2025-01-01
2810,35232,No Longer Needed,2025-01-01
2811,20570,Defective,2025-01-01
2812,79089,Damaged,2025-01-01
2813,95716,No Longer Needed,2025-01-01
2814,15393,Wrong Product,2025-01-01
2815,5620,No Longer Needed,2025-01-01
2816,61242,No Longer Needed,2025-01-01
2817,54573,No Longer Needed,2025-01-01
2818,38847,Damaged,2025-01-01
2819,70906,No Longer Needed,2025-01-01
2820,30855,Late Delivery,2025-01-01
2821,18839,Damaged,2025-01-01
2822,35463,No Longer Needed,2025-01-01
2823,86059,No Longer Needed,2025-01-01
2824,88157,Defective,2025-01-01
2825,17806,Late Delivery,2025-01-01
2826,13381,Damaged,2025-01-01
2827,97412,Damaged,2025-01-01
2828,71786,Defective,2025-01-01
2829,48553,Late Delivery,2025-01-01
2830,66593,Late Delivery,2025-01-01
2831,97389,No Longer Needed,2025-01-01
2832,16459,Defective,2025-01-01
2833,2440,Wrong Product,2025-01-01
2834,21202,Late Delivery,2025-01-01
2835,52822,Defective,2025-01-01
2836,90115,Wrong Product,2025-01-01
2837,20079,Wrong Product,2025-01-01
2838,75816,Wrong Product,2025-01-01
2839,71941,Wrong Product,2025-01-01
2840,86961,Late Delivery,2025-01-01
2841,77448,No Longer Needed,2025-01-01
2842,13028,Late Delivery,2025-01-01
2843,46517,Defective,2025-01-01
2844,80484,Damaged,2025-01-01
2845,64673,Late Delivery,2025-01-01
2846,9556,No Longer Needed,2025-01-01
2847,18927,Defective,2025-01-01
2848,10677,No Longer Needed,2025-01-01
2849,5429,No Longer Needed,2025-01-01
2850,22303,Damaged,2025-01-01
2851,80203,No Longer Needed,2025-01-01
2852,39623,Late Delivery,2025-01-01
2853,25240,Defective,2025-01-01
2854,8519,Wrong Product,2025-01-01
2855,31073,Damaged,2025-01-01
2856,18049,Defective,2025-01-01
2857,54816,Wrong Product,2025-01-01
2858,96918,Wrong Product,2025-01-01
2859,54010,Late Delivery,2025-01-01
2860,24618,Wrong Product,2025-01-01
2861,5216,Damaged,2025-01-01
2862,50268,Late Delivery,2025-01-01
2863,40526,No Longer Needed,2025-01-01
2864,48920,Damaged,2025-01-01
2865,33135,Damaged,2025-01-01
2866,59919,Wrong Product,2025-01-01
2867,13578,Late Delivery,2025-01-01
2868,64965,Wrong Product,2025-01-01
2869,70058,Damaged,2025-01-01
2870,37559,Defective,2025-01-01
2871,51396,Defective,2025-01-01
2872,24278,Late Delivery,2025-01-01
2873,9463,Wrong Product,2025-01-01
2874,8116,Damaged,2025-01-01
2875,8035,Defective,2025-01-01
2876,62886,Damaged,2025-01-01
2877,31895,Damaged,2025-01-01
2878,17747,Late Delivery,2025-01-01
2879,68201,Late Delivery,2025-01-01
2880,49762,Wrong Product,2025-01-01
2881,63730,No Longer Needed,2025-01-01
2882,34332,Defective,2025-01-01
2883,56688,Defective,2025-01-01
2884,43158,Damaged,2025-01-01
2885,40047,Damaged,2025-01-01
2886,25811,Damaged,2025-01-01
2887,54056,Defective,2025-01-01
2888,26712,Defective,2025-01-01
2889,35464,No Longer Needed,2025-01-01
2890,13397,Wrong Product,2025-01-01
2891,84878,Late Delivery,2025-01-01
2892,98753,Defective,2025-01-01
2893,48519,No Longer Needed,2025-01-01
2894,40314,No Longer Needed,2025-01-01
2895,43054,Damaged,2025-01-01
2896,24831,Wrong Product,2025-01-01
2897,9684,No Longer Needed,2025-01-01
2898,90016,Defective,2025-01-01
2899,87159,Defective,2025-01-01
2900,53225,Defective,2025-01-01
2901,9189,Late Delivery,2025-01-01
2902,53248,Wrong Product,2025-01-01
2903,95062,Damaged,2025-01-01
2904,28602,Defective,2025-01-01
2905,67419,Wrong Product,2025-01-01
2906,54769,Late Delivery,2025-01-01
2907,61410,Damaged,2025-01-01
2908,96389,Wrong Product,2025-01-01
2909,80055,Wrong Product,2025-01-01
2910,42304,Defective,2025-01-01
2911,28580,No Longer Needed,2025-01-01
2912,96069,Damaged,2025-01-01
2913,60082,Wrong Product,2025-01-01
2914,90347,No Longer Needed,2025-01-01
2915,89293,No Longer Needed,2025-01-01
2916,21642,Damaged,2025-01-01
2917,91444,Wrong Product,2025-01-01
2918,84500,Damaged,2025-01-01
2919,49164,No Longer Needed,2025-01-01
2920,50031,Wrong Product,2025-01-01
2921,62839,Defective,2025-01-01
2922,94941,Wrong Product,2025-01-01
2923,33443,Wrong Product,2025-01-01
2924,5224,Damaged,2025-01-01
2925,41413,Defective,2025-01-01
2926,5390,Late Delivery,2025-01-01
2927,53477,Late Delivery,2025-01-01
2928,66160,Wrong Product,2025-01-01
2929,94138,No Longer Needed,2025-01-01
2930,59538,Defective,2025-01-01
2931,38995,Damaged,2025-01-01
2932,83140,Wrong Product,2025-01-01
2933,95264,Damaged,2025-01-01
2934,78809,Wrong Product,2025-01-01
2935,79775,No Longer Needed,2025-01-01
2936,10950,Damaged,2025-01-01
2937,30512,Late Delivery,2025-01-01
2938,10982,Late Delivery,2025-01-01
2939,61770,Wrong Product,2025-01-01
2940,38454,Wrong Product,2025-01-01
2941,44994,Defective,2025-01-01
2942,33990,Wrong Product,2025-01-01
2943,44352,Wrong Product,2025-01-01
2944,59853,Defective,2025-01-01
2945,27335,No Longer Needed,2025-01-01
2946,74350,Wrong Product,2025-01-01
2947,92291,Late Delivery,2025-01-01
2948,25838,Defective,2025-01-01
2949,44821,Late Delivery,2025-01-01
2950,96357,Wrong Product,2025-01-01
2951,16262,Late Delivery,2025-01-01
2952,50452,Damaged,2025-01-01
2953,60387,Defective,2025-01-01
2954,66450,Wrong Product,2025-01-01
2955,23603,No Longer Needed,2025-01-01
2956,78583,Defective,2025-01-01
2957,49473,Damaged,2025-01-01
2958,61488,Wrong Product,2025-01-01
2959,41532,Defective,2025-01-01
2960,92747,Wrong Product,2025-01-01
2961,21277,Damaged,2025-01-01
2962,28641,Defective,2025-01-01
2963,64253,Damaged,2025-01-01
2964,32799,Defective,2025-01-01
2965,5549,Defective,2025-01-01
